TAID,Class,BCUTi-1l,BCUTdv-1h,BCUTs-1l,BCUTi-1h,BCUTZ-1l,BCUTs-1h,BCUTd-1h,BCUTv-1l,SIC0,BCUTse-1l,BCUTse-1h,BCUTdv-1l,EState_VSA8,nBase,PEOE_VSA7,SLogP,SMR_VSA6,BCUTZ-1h,SMR_VSA3,AATSC0v,ETA_dEpsilon_D
TOX-36352,1,10.95441005,6.028101317,1.252946557,14.54372146,5.693956269,7.008271447,3.16507918,14.7014632,0.236058022,2.439690559,3.713973564,0.988906773,24.06417273,2,43.83333522,3.0024,32.78590759,8.028777122,10.21669833,50.41381032,0.02089372
TOX-22167,0,10.95918091,5.066115674,1.453333246,14.56364817,5.694955368,3.051817272,3.19457149,15.58425032,0.297948867,2.436107339,3.350469873,0.995037577,25.25270269,0,32.0465756,2.71334,5.316788604,7.084043538,19.93591408,48.06395953,0.051111111
TOX-2662,0,10.95226518,7.004058656,1.162306446,17.4247712,5.691386252,8.001920139,4.030039557,13.30411985,0.395450699,2.4357058,4.009947626,1.985101523,10.63357721,0,18.19910121,-0.5032,0.0,9.004067077,10.63357721,41.31053143,0.111507937
TOX-43232,0,11.00620206,6.024521249,1.128585304,14.54451905,5.745588956,7.010443858,4.034556114,14.70178023,0.304647524,2.490295296,3.707001515,0.987190674,10.63357721,0,18.75954929,1.3511,0.0,8.024721282,10.63357721,47.82919844,0.06130031
TOX-34823,0,11.08428622,6.023409076,1.164061337,14.55435867,5.822848498,7.009364276,3.205900852,14.70177872,0.369060751,2.562756242,3.704927172,1.986022897,4.992404733,2,0.0,-3.8502,6.606881965,8.024244455,4.899909731,40.90661935,0.157004831
TOX-72616,1,10.95368821,7.004056631,1.343101643,17.42477138,5.693061069,8.001918779,3.137774026,13.30412121,0.262712396,2.437911648,4.009938717,1.857044701,34.06528774,1,49.36378044,3.6108,37.62369176,9.004065908,4.899909731,51.71000727,0.0
TOX-2350,1,10.94700545,6.007560226,1.268505309,14.53780883,5.686603843,4.004563769,3.229755419,14.70681895,0.269458503,2.431905806,3.676446185,0.993442977,0.0,1,31.89811458,2.02944,6.606881965,8.010055789,0.0,50.97553593,0.065299145
TOX-2192,1,10.92353984,6.007461869,1.257362126,14.54843573,5.659227986,3.513558519,3.285575705,14.70645791,0.246522996,2.399759362,3.678521562,0.773988758,43.12064407,1,75.79785207,5.9724,32.06085536,17.00110338,9.883888252,52.97648871,0.017059582
TOX-17247,0,10.34662406,6.023135139,1.192250768,14.54078913,5.845278303,7.009353615,3.123379212,14.70177617,0.435102571,2.570689054,3.703732872,0.547205674,17.94557775,0,0.0,-1.0938,5.752853607,16.00121111,5.316788604,48.75992199,0.188571429
TOX-29805,0,11.01165718,6.029103231,1.238471583,14.54753869,5.748274723,7.010442367,3.221144754,14.70047662,0.296582328,2.486520659,3.715035566,0.987837415,0.0,0,33.10993927,1.0226,6.606881965,8.02970444,9.799819462,47.72512906,0.0
TOX-13016,0,10.31794341,6.019809763,0.300606629,14.73708504,5.654888117,7.016400332,4.044703969,14.69902446,0.338846864,2.398154188,3.783747742,0.643690444,10.22850025,0,18.19910121,4.6074,0.0,16.01468275,0.0,45.44830956,0.054364326
TOX-21088,0,10.33794108,6.021874252,0.626852481,14.54797553,5.709463405,7.008269,3.257301558,14.70255855,0.357457986,2.448830784,3.701678327,0.656199648,4.983978521,1,12.48718869,1.33402,0.0,16.00200288,4.983978521,51.51638103,0.095555556
TOX-11523,1,10.94595395,7.004059939,1.147333175,17.42477291,5.685605921,8.001921076,4.029940438,13.30411966,0.236571758,2.431463375,4.009953632,0.995937478,40.98902494,1,88.4910343,4.75322,32.72378203,9.004069992,9.799819462,51.91596999,0.0
TOX-48418,1,10.95260525,6.008130777,1.252279944,14.55771933,5.693780401,3.511447513,3.203737735,14.70588755,0.307692826,2.436375717,3.678106906,0.773068469,4.983978521,0,36.39820241,6.0703,13.21376393,17.00314867,9.551078169,52.9258466,0.0
TOX-44552,1,10.33811494,5.033902682,0.625064381,14.56148704,5.78169831,5.013227868,3.17748611,15.5842406,0.283802246,2.513817964,3.334558739,0.651792386,30.56949129,3,19.76538045,1.42119,18.84236642,16.00200253,30.56949129,49.39573494,0.099887767
TOX-3309,1,10.93566146,6.023451515,1.304718933,14.55097199,5.674805698,7.009373293,3.321905353,14.70061921,0.304785221,2.419630855,3.714245103,0.773997683,0.0,0,54.95175817,3.92732,7.109797541,17.00110314,4.567099648,49.60625179,0.021772894
TOX-50916,0,10.25019857,5.036425087,0.537854846,14.54905866,5.707628851,6.003865782,3.26104177,14.70720077,0.309252892,2.447322005,3.669519185,0.559842856,9.967957042,0,49.94875477,4.20308,0.0,16.1010144,9.967957042,54.80680491,0.044191919
TOX-4423,1,10.4342514,6.02213382,1.003090375,13.64284525,5.693415014,7.008293494,3.236172962,14.70102014,0.366177235,2.427729067,3.713890982,0.151451986,90.36348251,0,120.1924023,5.23,0.0,53.00327303,0.0,73.43049426,0.041269841
TOX-13366,1,10.94727268,7.004057314,1.160984527,17.42477163,5.686943053,8.001919469,4.024003773,13.30412068,0.249993998,2.432785564,4.009943686,0.995940859,4.899909731,1,62.55987824,4.08062,19.63426922,9.004067273,4.899909731,51.96535899,0.019156152
TOX-34741,0,10.31319107,6.01007476,1.198556154,14.54393985,5.686419163,3.511082244,3.223671652,14.70681731,0.256177864,2.431908461,3.677475472,0.65346551,37.25557254,0,91.19571035,5.15982,11.94758171,16.00441239,0.0,55.54503859,0.0
TOX-38422,0,10.9543519,6.022114707,1.249179343,14.54372621,5.693774198,7.00827051,3.167915631,14.70241474,0.252824004,2.438536033,3.702141339,0.987185958,5.316788604,1,38.11294267,1.9063,26.24115118,8.022261166,10.21669833,48.9605832,0.045075758
TOX-6741,0,11.15412192,4.009992771,1.277266754,14.54021158,5.890277586,2.519875489,2.177191169,15.59451919,0.397979297,2.621366997,3.49300103,0.767070867,5.316788604,1,0.0,1.0536,24.8495197,17.00212102,5.316788604,56.07436385,0.081632653
TOX-1923,1,10.94497719,6.010054642,1.130934641,13.62697414,5.684476614,6.002806978,4.023004109,14.70633008,0.204672391,2.429113409,3.67721895,0.987622544,39.83733597,0,64.15068372,5.7358,0.0,8.010450655,0.0,52.78887519,0.019444444
TOX-1566,0,10.93547203,6.028596319,1.17124205,14.55159251,5.672032809,7.009365687,4.029075693,14.70062376,0.29159108,2.413939818,3.715084125,0.988003731,0.0,0,24.61992283,2.0796,0.0,8.029474374,9.551078169,47.81797861,0.020322887
TOX-39634,1,10.95454072,6.028540024,1.154728523,14.54453806,5.694225489,7.009359386,4.029863391,14.70063091,0.239357515,2.440205507,3.714935631,0.987924572,29.165378,1,36.9586505,3.6799,31.64397649,8.02946598,4.899909731,51.50987051,0.0
TOX-11095,0,10.92998198,5.012716978,1.159173762,13.62453205,5.669622999,6.003684162,4.023025796,14.70716774,0.284445561,2.41522372,3.670458222,0.995960404,5.920434319,0,12.48718869,1.1042,0.0,8.007519126,0.0,51.96387785,0.069059829
TOX-2245,1,10.96020898,6.022051247,1.19700834,14.54501085,5.698962653,7.008272611,4.017047117,14.70240704,0.243931046,2.443234471,3.70260549,0.989903359,36.72157741,1,57.87832312,3.2686,18.46842697,8.022327067,10.63357721,48.93826597,0.071282051
TOX-2059,0,10.33750182,6.024522321,0.623606461,14.54587558,5.745166248,7.010459851,3.29170441,14.70043915,0.301928088,2.479675973,3.714749941,0.659363246,5.316788604,1,13.34455882,-0.308,20.64010037,16.00200415,15.11660807,49.09457608,0.062466844
TOX-35404,1,10.9600534,6.016470601,1.190518827,14.54021646,5.699556486,3.516014102,4.019006495,14.70612531,0.284334886,2.44421452,3.69032014,0.987915455,12.2405258,1,18.67749054,2.1736,13.08951281,8.016537774,5.316788604,50.38787495,0.033055556
TOX-3962,0,10.95441202,6.021947971,1.383320187,14.5440691,5.693071288,7.00826907,3.136200904,14.70271055,0.272398137,2.437440903,3.701910781,0.9872569,24.06417273,1,37.35498109,1.3404,31.9126931,8.022017756,10.21669833,49.14079593,0.077352941
TOX-22740,0,10.30379507,6.017547211,0.295879404,14.55527416,5.693497331,7.014201842,4.048590695,14.70215145,0.407268532,2.435978733,3.767166857,0.643122433,9.357518502,0,37.51269515,1.98774,0.0,16.01375017,9.357518502,52.47738322,0.0
TOX-1795,1,10.94262208,6.009368948,1.050755671,14.54327947,5.682123863,6.003753199,4.123908896,14.70565109,0.211105456,2.427187793,3.681762229,0.989185155,31.7374884,1,81.37696004,4.4138,20.19931035,8.013251493,4.899909731,51.59104625,0.02788671
TOX-4440,1,10.98277977,6.023191355,1.398642184,14.54599313,5.718842766,7.00935281,3.285680341,14.70178971,0.335083648,2.457082846,3.703319453,1.9,0.0,0,0.0,-0.8195,39.26853844,8.023212344,14.69972919,47.70259595,0.0
TOX-35679,0,11.03606401,6.023842915,1.367507919,14.56688092,5.758495305,7.009372467,3.319188769,14.70177585,0.320092628,2.477076504,3.709297735,0.99601662,26.81544849,1,7.047671983,-1.2879,38.12660734,8.023859009,24.00206607,45.08620756,0.028412698
TOX-71679,0,10.46461634,6.011482878,0.291617993,14.54513137,5.889371971,7.006600977,4.034247387,14.7051072,0.430368421,2.442049433,3.704858281,0.540508959,5.087295063,0,0.0,1.4939,38.00115807,17.0021232,9.757711253,53.2409488,0.047828362
TOX-34835,0,10.30966946,6.022681032,0.296415682,14.543736,5.693525882,7.014573236,4.0428721,14.70102356,0.296915333,2.434685198,3.767403628,0.61588195,24.06417273,1,31.28861402,1.1703,39.54459235,16.01322087,10.21669833,50.08689935,0.025559947
TOX-76495,0,10.4353455,6.025680187,1.003547707,14.54284045,5.687535324,7.011542024,3.320903258,14.7003456,0.396914302,2.41642243,3.715070124,0.151462965,15.95036581,0,67.77261188,1.6328,18.90921699,53.00226817,10.63357721,66.33916369,0.08276644
TOX-1954,1,11.14518731,6.025750747,1.375594261,14.54457237,5.873862268,7.011580733,3.054870988,14.69977294,0.337948267,2.595435228,3.721391226,1.896622335,0.0,2,0.0,-2.0712,39.26853844,8.035257511,9.799819462,41.03492221,0.124444444
TOX-75174,0,10.24979959,6.016608805,0.407945854,14.56130339,5.748037445,7.011267354,3.240784737,14.70178018,0.284963636,2.479987776,3.716978664,0.563798116,19.93591408,0,40.53659204,3.04644,35.48458053,16.10106836,29.73573355,52.18719399,0.049965493
TOX-3946,0,10.33809895,6.026537642,0.626752933,14.7823731,5.692344503,7.011572879,4.030079235,14.69977294,0.333000299,2.437474909,3.719036245,0.656208485,20.8422406,0,33.69606035,-1.1277,19.46953311,16.00200515,30.42395327,43.07128739,0.066574074
TOX-2945,0,10.33782231,6.032245829,0.617315831,14.54424402,5.693902474,7.011536385,4.024192242,14.70012631,0.28338436,2.439597417,3.720891261,0.659348677,5.316788604,1,40.18213749,1.3235,6.792942306,16.00200473,10.21669833,49.59033771,0.050535714
TOX-3036,0,10.31196023,6.017548349,0.298939356,14.69094883,5.699276172,7.014204046,4.043807874,14.70214714,0.400578776,2.440357412,3.768118037,0.644143433,14.91945848,0,30.6862899,1.4835,10.45576234,16.01326582,10.19736362,50.3969023,0.086243386
TOX-25786,1,11.10369822,5.011655801,1.274494252,14.54326779,5.839726987,2.067002862,3.11517869,15.59251658,0.308722406,2.578865342,3.49303127,0.767070867,18.74738413,1,13.8474744,2.1744,24.8495197,17.00212159,4.899909731,54.40611037,0.0
TOX-43660,0,10.96020237,6.028769009,1.438444203,14.54377031,5.698914042,7.008271064,3.133866491,14.70146034,0.294238522,2.443082427,3.714651927,0.9872569,24.06417273,0,25.98020854,2.251,25.03709453,8.028864661,5.316788604,49.02573974,0.032107843
TOX-7487,1,10.93686324,6.022418386,1.247617351,14.54086237,5.676366263,7.008280924,3.293852288,14.70222383,0.265449431,2.421145569,3.704114868,0.995327003,5.316788604,1,54.77877091,2.6519,28.37706461,8.0230185,5.316788604,49.73376605,0.040201465
TOX-11222,1,10.95210655,5.023841745,1.350644545,14.54457414,5.691806555,2.269008125,3.228697952,15.59159085,0.214221841,2.437595057,3.267977246,0.9872569,72.17823041,1,49.19079318,4.2651,31.07893535,7.032741892,4.899909731,53.50819315,0.0
TOX-3475,0,10.93356915,7.005164764,1.263362598,17.42581527,5.66933571,8.002963424,3.323539443,13.3031547,0.326822755,2.408131944,4.011379476,0.987895917,5.316788604,1,19.91384147,1.7959,24.53417895,9.005171538,9.883888252,46.66406328,0.046603175
TOX-36335,1,10.9816319,6.043141776,1.095353611,14.66018121,5.721174598,7.011945263,4.028775834,14.66256925,0.268756112,2.466005347,3.73900983,0.767893448,12.20962192,0,74.69339565,4.8556,12.42475985,17.00110274,5.008912524,50.85121943,0.0
TOX-16540,1,10.95427583,6.028131397,1.271159519,14.55772315,5.693800669,7.008271035,3.227371102,14.70146427,0.285799377,2.439529929,3.71401997,0.987826234,4.983978521,0,18.90801031,3.0592,6.606881965,8.028775182,9.551078169,50.53775704,0.0
TOX-15080,1,10.94358573,6.022099704,1.129120433,14.54451373,5.683206277,7.008270784,4.039509334,14.70250885,0.225771758,2.428948613,3.702070148,0.993929357,65.25449321,1,29.88645228,3.5634,45.93754596,8.022155156,9.799819462,52.36185365,0.0
TOX-72919,1,10.98923748,6.028421186,1.061367283,13.64461336,5.72881807,7.008280911,4.120670708,14.70049982,0.216984345,2.473944562,3.715155596,0.993592798,6.9237372,0,81.61713285,0.5434,13.21376393,8.0304782,0.0,48.47866013,0.07954416
TOX-15721,1,10.95203797,4.05748448,1.250948884,14.54022605,5.691609784,2.517660128,3.131804107,15.59451691,0.215422328,2.437446578,3.239966224,0.988941804,79.82793369,1,17.54772461,3.9684,0.0,7.020191251,5.316788604,54.5049565,0.022222222
TOX-35661,0,11.01050784,6.021926481,1.087230845,14.84553867,5.750751421,7.008269297,4.024019125,14.70271749,0.325284209,2.494389589,3.701424788,0.774009988,4.975972449,0,54.8337987,3.00407,0.0,17.00110208,0.0,52.30563891,0.0
TOX-31598,0,10.94702041,6.023801239,1.154688708,14.5649174,5.68660156,7.008283368,3.280921825,14.70198316,0.246184027,2.431982373,3.7071534,0.993058908,20.26872417,0,37.61968013,-0.8016,53.53841025,8.02907318,24.83582381,46.15748565,0.060038986
TOX-3501,0,10.31139411,6.029683582,0.610021509,14.54388469,5.736933804,7.011544318,3.270638864,14.69977111,0.348677531,2.476014987,3.717964891,0.650189732,5.316788604,0,11.44642984,0.5923,12.35973557,16.00488823,10.21669833,48.90211448,0.044871795
TOX-3430,1,10.92852822,6.029250278,1.321198121,14.54327294,5.667515538,7.009365,3.30022716,14.70046779,0.24658081,2.408566391,3.715583554,0.995947077,4.899909731,1,44.98762739,4.41112,26.24115118,8.02983809,4.899909731,51.38494166,0.0
TOX-32566,1,10.91898941,6.037437351,1.12680122,14.54581268,5.658193427,7.012666894,4.031720517,14.69969127,0.21515471,2.400690878,3.726257213,0.992970671,0.0,2,111.407496,5.99892,35.30048547,8.038785108,9.799819462,49.29853481,0.009298431
TOX-4464,0,11.11103357,5.004035522,1.388622575,13.62318515,5.8505455,6.002690224,2.11109901,14.7081658,0.331585582,2.595146536,3.667325083,0.987945957,0.0,0,6.420821623,0.3887,6.606881965,8.006053745,0.0,42.87487519,0.118333333
TOX-14942,0,10.31139508,6.024484998,0.610022415,14.54388069,5.736880702,7.010458275,3.270565285,14.70043953,0.365936595,2.475933469,3.714726518,0.650191429,5.316788604,0,17.01953437,0.0215,12.35973557,16.00488765,10.21669833,49.3189699,0.072073579
TOX-7431,1,10.98922286,6.02865485,1.063732082,13.64516807,5.72880084,7.009679808,4.120678694,14.70037629,0.219948711,2.473907211,3.715557409,0.99359294,6.9237372,0,81.61713285,0.75,6.606881965,8.030999409,0.0,48.65769768,0.067793318
TOX-58908,0,10.31185891,6.031116075,0.302847726,14.55815462,5.790500043,7.016247178,4.042874894,14.6967855,0.387833481,2.51064617,3.781461964,0.645012935,25.03093139,0,0.0,-2.8757,18.94743141,16.01376726,14.60598312,39.79551681,0.142522523
TOX-4123,0,10.95396004,6.022001776,1.249179454,14.54067012,5.693547962,7.008274163,3.064528864,14.70241282,0.279952577,2.438875285,3.702226879,0.988940406,5.316788604,1,17.69618563,0.4521,13.15163837,8.022276374,5.316788604,48.43159732,0.097940503
TOX-2110,1,10.94830236,7.004122644,1.240484941,14.59478399,5.686948822,8.001938833,3.28433912,14.65151403,0.295480657,2.431349354,3.757237064,0.987809076,5.316788604,0,26.33466309,2.5657,13.71667951,8.054931047,5.316788604,47.11779768,0.022507123
TOX-10556,1,10.93996186,5.089122912,1.163353533,14.56331349,5.679173692,6.02727133,4.030231136,15.57924178,0.217523464,2.424296573,3.356804298,0.994933971,73.59541156,1,68.57719283,3.93668,20.64010037,7.089177981,4.899909731,54.01928328,0.0
TOX-45117,0,10.31320862,6.023236096,0.625044832,14.54442588,5.755103661,7.009356461,4.029822445,14.70178023,0.31817877,2.498989311,3.704101589,0.651457244,24.13625009,0,42.98604553,2.0032,11.50570721,16.00480071,10.63357721,54.38993643,0.052464495
TOX-4233,0,10.96037455,7.004117019,1.495253443,14.59493269,5.698399058,8.001936296,3.134793517,14.65157191,0.40658065,2.442291775,3.756892396,2.812318015,5.316788604,3,12.13273414,0.60977,5.316788604,8.054529273,5.316788604,39.70274769,0.15922619
TOX-22266,0,10.95440852,6.023407985,1.375129896,14.5481821,5.69295981,7.009356956,3.236028123,14.70177809,0.279158388,2.436951564,3.703900825,1.894349475,4.899909731,1,24.26546827,1.9697,49.3165438,8.023517615,4.899909731,49.66168529,0.0
TOX-11911,1,11.25086899,7.007432994,1.427256337,14.67746025,5.963464788,8.005085273,3.139127954,14.64994244,0.405672578,2.668821261,3.767315553,1.989448503,0.0,0,0.0,-2.1952,26.67476476,8.062151424,20.0356501,26.68531532,0.0
TOX-44346,1,10.95454096,6.016476734,1.190516775,14.54021806,5.694226481,3.516025763,4.019013003,14.70612351,0.252475669,2.440208365,3.690352296,0.995954281,29.58225688,1,30.66176366,3.3964,13.08951281,8.016546648,5.316788604,52.38154207,0.022366522
TOX-40086,1,10.95454071,6.028542681,1.154702052,14.54453897,5.69422548,7.009359695,4.02986814,14.70063086,0.238014187,2.440205497,3.714943806,0.997567631,29.165378,1,49.80029374,3.6799,31.64397649,8.029468047,4.899909731,51.72573564,0.0
TOX-10018,1,10.92843286,6.024005463,1.355060503,14.5445363,5.667367713,7.008278799,3.303974917,14.70172724,0.257760694,2.40834611,3.707080013,0.993916224,0.0,1,33.1518153,3.83862,21.20514151,8.024086202,4.899909731,51.5980059,0.0
TOX-24567,1,10.94830205,7.00412669,1.240480851,14.5947924,5.686948513,8.001940498,3.284416896,14.65148067,0.252481681,2.43134919,3.757414425,0.987144496,5.316788604,0,32.25256914,3.7692,39.64129179,8.055137151,5.316788604,48.1055431,0.016613757
TOX-47746,0,10.9427542,6.02851712,1.061964892,13.64426064,5.682235831,7.008276906,4.119320133,14.70081653,0.235638099,2.426741756,3.715821046,0.991946804,13.8474744,0,42.5796345,2.4313,0.0,8.030333136,0.0,49.55779903,0.068104575
TOX-42884,0,11.03033137,6.024521336,1.107028771,14.54451905,5.768622973,7.010443641,4.039274256,14.70178023,0.304647524,2.509405688,3.70700263,0.987824625,10.63357721,0,31.09827696,1.185,0.0,8.0247213,10.63357721,47.82919844,0.06130031
TOX-73479,0,10.96037462,7.004116287,1.495252861,14.59502354,5.698396848,8.001935467,3.134827329,14.65159152,0.388526472,2.44227785,3.756814346,2.812317999,10.30919334,5,12.13273414,0.21487,5.316788604,8.0544378,0.0,40.6192532,0.176136364
TOX-36629,1,10.94622462,6.028560855,1.178774177,14.54390404,5.685864515,7.008272469,4.034759269,14.7011612,0.232259705,2.43143357,3.714556089,0.987856052,11.94758171,1,37.43703983,3.9942,26.74406676,8.029050679,4.899909731,52.06739823,0.0
TOX-29926,0,10.95296977,6.02200034,1.299927364,13.6426623,5.693285688,7.008291268,3.177653408,14.70121782,0.40024782,2.436930207,3.713741978,0.774011056,0.0,0,17.69618563,1.6727,0.0,17.00110187,0.0,48.16363192,0.092687075
TOX-18122,0,11.23520401,6.04284628,1.617900117,14.66050373,5.953935385,7.011390412,3.122933172,14.66259568,0.468268372,2.653176331,3.738501018,0.995410652,10.60267332,0,0.0,-0.061,14.09534397,8.042853005,10.32570113,37.5130383,0.082407407
TOX-36353,0,10.9531072,6.023857595,1.258936821,14.56551994,5.692568437,7.009381475,3.33136851,14.70177579,0.300642008,2.437035635,3.709739974,0.996026452,10.30076712,1,30.66176366,-0.4418,13.08951281,8.024422117,24.00206607,46.02297591,0.076041667
TOX-10903,1,10.96066923,6.028763538,1.546633883,14.54092078,5.700267852,7.00826999,3.059509254,14.70146313,0.369155111,2.445562936,3.714625433,0.995966945,5.316788604,0,12.13273414,1.4048,7.047671983,8.028856636,5.316788604,48.41663506,0.047979798
