TAID,Class,BCUTi-1l,BCUTv-1l,BCUTi-1h,SIC0,fragCpx,BCUTdv-1h,SlogP_VSA2,BCUTd-1h,BCUTZ-1h,ATSC0i,BCUTZ-1l,EState_VSA8,ETA_psi_1,BCUTdv-1l,PEOE_VSA7,IC0,AATSC0v,Xch-6dv,BCUTd-1l
TOX-60821,1,10.95408255,13.30152249,17.4298167,0.442204254,20.09,7.011245302,32.38993821,4.152375749,17.00212536,116.356437,5.693136424,28.35759251,0.419912473,0.773090423,28.76533127,2.148219863,43.33733285,0.032075015,0.987038291
TOX-1684,0,10.93656983,14.69809041,13.65122752,0.349921861,37.03,6.03861346,5.106527395,3.192983164,8.038787738,24.73960009,5.675847027,0.0,0.514018692,2.820010333,18.19910121,1.459147917,45.02791735,0.041066607,0.977704499
TOX-2814,0,10.31929,14.70215062,14.53858632,0.420321913,12.05,6.017533188,8.417796984,4.042857682,16.01335362,36.27525501,5.694690413,0.0,0.527272727,0.642100207,17.69618563,1.874396828,50.1512196,0.027777778,0.968543365
TOX-61686,1,10.92285136,14.70120875,14.54326926,0.254153952,119.04,6.028339053,41.71397802,4.029038057,8.028998008,63.74391233,5.662480068,16.74077837,0.579787234,0.988002637,31.8490621,1.403835103,51.45868919,0.202033993,0.977922135
TOX-48953,1,10.31972951,14.70214519,14.55355114,0.326951806,119.08,6.017550992,44.66438411,4.043813896,16.0132317,73.31003108,5.699276165,20.69042943,0.57841484,0.644186271,50.19662433,1.774127061,52.5183879,0.211148711,0.971674116
TOX-35840,1,10.9412868,14.69972395,14.54453873,0.24958564,25.06,6.03070734,57.29926657,3.275894472,8.031617319,69.88240152,5.680836331,0.0,0.532208589,0.988145032,44.98762739,1.436337278,48.97343088,0.020833333,0.977148703
TOX-31886,1,10.94908453,14.70144256,13.64254522,0.237135705,52.02,6.02203397,11.07583268,3.134702879,8.02864047,48.83401989,5.688717999,0.0,0.607940447,1.838814635,36.45573492,1.235347397,52.52708157,0.12983985,0.973011489
TOX-19965,0,10.33579105,15.58377598,14.5636216,0.32906532,46.05,5.067244902,25.77480439,3.2663359,16.00221219,50.61122295,5.763507673,26.44277241,0.601078167,0.630921495,12.67659081,1.598593069,51.81083313,0.062189872,0.987171347
TOX-33902,0,10.46530137,14.70567987,14.56934267,0.327458708,163.1,6.008172827,69.13423718,4.03913133,15.01004492,68.63110787,5.755422781,19.71484675,0.549565217,0.540742942,0.0,1.754377059,46.77972099,0.924436873,0.984878424
TOX-30943,0,10.33767532,14.70146608,14.54326826,0.312370549,19.05,6.028083856,42.86321981,3.060248255,17.00110348,55.75013675,5.70066504,18.74738413,0.593998235,0.656200888,37.35498109,1.651003993,54.69705338,0.027777778,0.977851221
TOX-3793,1,10.94592723,14.69972357,14.54329205,0.233997453,367.1,6.031299027,83.99861856,4.030628162,8.033105881,102.3925455,5.685482716,10.97592984,0.51734104,0.992343342,88.25281777,1.470768111,48.90613987,0.320920053,0.977139667
TOX-72845,0,10.31295586,15.44420504,14.69156564,0.596563361,6.04,5.033623017,15.18134214,3.064838635,16.00441214,21.148848,5.937570535,27.39921558,0.535294118,0.653445387,12.21787344,1.891061112,46.09602034,0.039528471,0.97775141
TOX-47568,1,10.95438835,14.70146347,14.54066225,0.236680451,22.04,6.02812703,24.65986891,3.136296765,8.028776237,69.11543853,5.693155314,26.0880002,0.590225564,0.987144715,43.52793314,1.349182643,49.82990119,0.027777778,0.977851123
TOX-37348,0,10.9600827,14.70255248,14.54028928,0.284334886,15.03,6.021914621,11.01370712,3.07545014,8.022101439,43.55790974,5.698812501,12.2405258,0.568364611,0.987940302,18.55355576,1.421674428,50.38787495,0.027777778,0.977902283
TOX-7641,0,11.07151382,14.69976038,13.64728689,0.19474243,32.06,6.032653797,37.22564618,3.049762777,8.033545435,99.77112096,5.811092913,20.7712116,0.559566787,0.98714361,19.26246487,1.241490672,48.56102068,0.0,0.977186196
TOX-79383,1,10.95454075,14.70235937,14.54326811,0.231658224,119.03,6.018948647,31.14106091,4.029756002,8.022688387,68.28367793,5.694225467,55.14558654,0.613678373,0.987900135,37.46156607,1.307445701,52.26530282,0.097360416,0.987819825
TOX-12640,1,10.97549972,15.59514512,14.53888698,0.20050466,156.02,4.130143714,12.08368166,4.030644917,7.013583687,71.45636031,5.715110209,19.92349451,0.664516129,0.995019958,79.95027206,1.148474742,51.35281438,0.371648193,0.993018758
TOX-42131,1,10.94366737,14.65157401,14.59478519,0.243852534,277.05,7.004119884,34.06110182,4.029975609,8.054506689,81.44837971,5.683224226,17.03264387,0.58974359,1.836807332,73.38985918,1.422365008,51.58424056,0.190733405,0.97293891
TOX-25465,1,10.95367331,14.70099676,14.54022682,0.251714723,22.05,6.028400465,38.87946399,3.243198906,8.0291177,63.19512869,5.69310524,12.2405258,0.542402827,0.987151634,18.55355576,1.413305133,49.07363545,0.024056261,0.977831483
TOX-6532,0,10.92576383,15.58848798,14.54936335,0.30556511,69.02,5.022517337,9.967957042,3.273622704,7.049752182,34.80411631,5.664773361,28.16705825,0.636363636,2.75196519,12.13273414,1.342138956,49.80609603,0.121463136,1.751599817
TOX-77605,1,10.95218278,14.70552994,14.5432726,0.22932069,149.05,6.010128263,50.46718339,3.270883723,8.01407894,83.11259884,5.691614355,17.03264387,0.577840112,0.996623368,56.46898493,1.365420408,51.12824925,0.13196529,0.987199661
TOX-10308,1,10.95368825,13.3041221,17.42477027,0.262005977,58.03,7.004054611,30.31742389,3.136256293,9.004063612,77.00238138,5.693061101,11.82364693,0.578850856,0.993918981,69.08010841,1.403710648,51.40294274,0.0923275,0.977958722
TOX-78939,1,10.31976655,14.70106355,14.5524838,0.295027803,154.08,6.022484698,26.20243733,4.043822716,16.01312343,84.48594676,5.693824215,10.03888347,0.573509934,0.644233674,48.38247553,1.681788204,50.48743824,0.091927808,0.970634916
TOX-76623,1,10.93708164,15.5892648,14.54815354,0.222707639,55.02,5.01332538,28.51232632,3.240194784,7.045129441,59.14963789,5.676150496,68.0411489,0.656716418,0.987188753,45.74558898,1.20091028,52.19115874,0.094959963,0.987188753
TOX-109507,0,10.92099948,14.708162,14.54326703,0.227496785,119.02,5.012997127,29.64070634,4.029072238,8.006111748,65.2894357,5.660495487,16.74077837,0.650579151,1.82647337,25.93115606,1.256592589,53.97531359,0.143206971,0.995940583
TOX-38515,0,10.33745483,14.70144321,13.64254259,0.302090377,46.03,6.02203255,15.82285514,4.02490663,16.0020031,42.40165268,5.700840094,0.0,0.609756098,0.660657672,24.97437738,1.467549308,55.08670901,0.247668124,0.97303258
TOX-55179,1,10.9543282,14.70584383,14.54466068,0.210851765,349.04,6.009594429,42.52360149,3.179931369,8.011701946,104.5941758,5.694004356,82.59622428,0.636363636,1.891531971,28.82308861,1.305135436,53.40726971,0.174002823,1.734179794
TOX-9723,0,11.1563879,14.7081646,14.5434396,0.376668408,6.02,5.010452676,36.24758831,3.031332558,8.006056158,18.04250377,5.892316361,4.899909731,0.50931677,1.896454741,0.0,1.471602261,44.43389942,0.05,0.987944018
TOX-6795,0,10.32042907,13.30469831,17.42452463,0.564704558,11.05,7.001958101,8.417796984,4.042856756,17.00110286,45.18211703,5.700664972,0.0,0.486725664,0.645303959,24.26546827,2.206238929,45.48920134,0.027777778,0.96855686
TOX-66396,0,10.31134235,14.70250747,14.69165058,0.318597562,286.09,6.022072523,57.58651447,3.272946037,17.00110461,83.50202112,5.69142278,16.26373069,0.57735426,0.653174485,19.05647134,1.798118825,50.44939172,0.268996377,0.977957192
TOX-72300,0,10.95967635,14.70248444,14.54373136,0.297521349,19.05,6.022059907,43.59299705,3.060248255,17.00110252,53.95207532,5.700094325,24.06417273,0.562591188,0.773998371,37.35498109,1.583387225,51.13511583,0.027777778,0.977851221
TOX-79542,0,11.07312196,14.69976983,14.54505014,0.239938598,26.07,6.030320348,86.30441406,3.131604208,8.031103099,79.11011485,5.809427381,42.81155686,0.535608309,0.987200435,45.44149049,1.434180165,46.81486528,0.058925565,0.977237922
TOX-2824,1,10.92325333,15.59167417,14.54453191,0.201982146,114.01,5.009388107,25.5400101,4.028298575,7.033324425,66.3210342,5.662951191,87.44968475,0.689873418,0.991815169,48.34307609,1.121927775,54.87756805,0.071180556,0.988211543
TOX-62258,0,10.94809725,13.30278925,17.43069709,0.315034256,114.06,7.014085061,29.00312967,4.024942448,9.014091626,116.6459774,5.687666615,0.0,0.479963151,1.892158054,43.37947212,1.676589657,48.09019498,0.201318884,0.977881348
TOX-20539,0,10.93468563,14.70146158,14.53788602,0.497678603,6.03,6.028098746,12.70012204,3.037386337,8.028858554,16.89505081,5.674357798,16.39096475,0.448780488,1.992306031,0.0,1.784159128,43.16498282,0.0,0.911027832
TOX-30403,1,10.9533759,14.70243331,14.54430777,0.29605326,19.06,6.02193661,28.32785096,4.017041648,8.022294535,54.74976559,5.692192421,10.63357721,0.517857143,0.989918228,38.46739723,1.575574164,47.10280893,0.024056261,0.97264162
TOX-20959,1,10.31211508,14.7021576,13.64598733,0.494030974,8.04,6.017509579,23.84814102,4.038933265,53.0002576,25.83010978,5.838723415,22.59087063,0.718562874,0.151296132,6.420821623,1.930124965,74.81480634,0.837989836,0.971663844
TOX-47739,0,10.96008226,14.70255234,14.54028981,0.271319271,16.03,6.021947586,11.01370712,4.023005298,8.022103957,47.21481541,5.698809176,12.2405258,0.576142132,0.987684266,18.55355576,1.391673329,50.53558414,0.027777778,0.977791713
TOX-21977,0,10.43534751,14.69977295,14.5402958,0.37857737,22.09,6.024460105,28.05884509,3.284564863,53.00226804,57.37539496,5.691731065,50.49852986,0.713853904,0.151461879,79.40243044,1.925998302,70.23738375,0.018042196,0.971465911
TOX-59886,1,10.97386105,15.59251559,14.54327297,0.217420486,121.01,5.013340596,23.5283478,3.202485828,7.029849605,51.38455481,5.713452639,23.12797005,0.681034483,1.837012641,56.05778114,1.132641884,53.61363539,0.404489013,1.767829028
TOX-27332,0,10.95467852,14.70816253,14.54961655,0.293145386,14.03,5.023578487,38.56811031,3.128111732,8.00606227,42.96051018,5.693128756,9.892314463,0.583577713,0.994946284,17.69618563,1.438432335,50.10979952,0.027777778,0.987148522
TOX-2094,1,10.94612363,14.70119036,14.54453443,0.25201814,20.04,6.028860325,38.11619735,3.213093465,8.02895431,58.87807216,5.685649488,18.74738413,0.562874251,0.98823515,44.63317284,1.384046602,49.81432974,0.020833333,0.97263223
TOX-35483,0,10.99763375,14.70139578,14.54389656,0.32655105,11.03,6.028097833,38.11619735,3.137878453,8.029041151,31.51308354,5.736466598,9.636772685,0.525951557,0.996272889,13.46849361,1.49722432,47.98640904,0.045643546,0.977674902
TOX-26944,0,10.96052357,13.30412041,17.42477215,0.272244877,134.06,7.004057598,54.55669084,3.138130651,9.004067137,97.37243577,5.69904254,20.10058659,0.56358445,0.993931216,49.74276123,1.544288741,49.9610009,0.102622978,0.977961877
TOX-29101,1,10.9471713,14.70145918,14.54367994,0.25883435,61.04,6.028330284,36.73138541,3.230092077,8.028857265,60.58062174,5.686013062,17.14043553,0.579591837,0.987778531,44.36077703,1.413088436,50.19431117,0.125873783,0.97786612
TOX-24855,1,10.92388446,14.702711,14.54806069,0.296072146,94.03,6.021916196,10.89115825,3.28464128,8.022028275,47.05519527,5.659420731,10.30076712,0.609411765,0.995955887,12.13273414,1.452793631,50.22010315,0.06953098,0.97296443
TOX-46619,1,10.9411979,14.69977102,13.65018309,0.19894122,529.14,6.031113102,116.8742098,4.039077429,8.036023526,151.9983238,5.680728311,0.0,0.51678736,0.987546854,74.64551618,1.376447094,48.83938863,0.283756591,0.972282563
TOX-2604,1,11.00211683,14.70059115,13.64329767,0.223856196,25.05,6.02319148,39.28006519,3.179037879,8.029325126,71.1365638,5.741739433,6.9237372,0.546875,0.987935533,25.68328649,1.305728569,49.51615072,0.145603041,0.972600496
TOX-19291,0,10.33722799,14.70681623,14.54485229,0.238292058,198.04,6.008375617,37.18290174,3.231793808,16.00200455,84.66643988,5.697565394,73.15953532,0.649517685,0.660646333,70.96783593,1.389931368,54.49664167,0.150616421,0.98860403
TOX-51633,0,10.31852825,14.700512,14.55861271,0.510476147,13.09,6.022769258,22.9385039,4.043108823,16.01352127,31.81045259,5.771503323,4.983978521,0.410926366,0.644443489,0.0,2.168465671,37.83801157,0.013975425,0.968300541
TOX-63584,0,11.06100552,14.70176472,14.55750009,0.309129146,149.12,6.027001181,81.14556081,3.19172061,8.027160033,77.9971783,5.792058699,20.60153425,0.481435644,0.996965031,12.84164325,1.76217206,44.26937592,0.14046118,0.972404645
TOX-80551,0,10.94817485,14.70255101,14.54372634,0.252167234,124.04,6.021982839,41.65185246,3.168206637,8.022111303,69.17885389,5.687625336,29.58225688,0.599303136,1.857176528,17.54772461,1.408344544,51.76323352,0.152326591,0.977997707
TOX-56287,1,10.90736226,14.70199041,13.64324125,0.252918695,517.12,6.023739725,89.81886174,4.156670568,8.028070465,82.87791603,5.646877385,0.0,0.47008547,0.995312047,18.55355576,1.511765837,46.03249339,0.579676291,0.977751356
TOX-52069,0,10.31322318,14.59934548,14.5461907,0.369634831,55.06,6.030994585,27.7836437,3.228212599,16.00441179,49.09703596,5.69260886,16.78329524,0.540709812,0.653469301,18.28424051,1.813757678,49.5074056,0.043915208,0.957280807
TOX-21206,0,10.90945318,14.70019266,14.64089856,0.220261697,422.16,6.031561188,118.5706009,4.024127515,8.034023461,157.1830423,5.648722541,5.316788604,0.515247776,0.987532579,26.84723171,1.515982641,48.50781497,0.105531566,0.972161341
TOX-65459,1,10.95449295,14.70068373,14.5443166,0.265117328,23.06,6.028543582,49.68623712,3.13633645,8.029258,68.35844988,5.693280219,29.38096134,0.545918367,0.987163054,43.77580271,1.496284072,48.50389278,0.027777778,0.977211494
TOX-47917,0,10.33811176,14.70235125,14.5608628,0.295608412,149.09,6.022463453,46.45311918,3.190420393,16.00200334,86.26252131,5.691964409,25.25270269,0.556300268,0.651788059,24.61992283,1.701193157,49.99878372,0.095290326,0.977703093
TOX-37150,1,10.33558211,14.70645452,14.56122655,0.246765516,88.07,6.007525985,60.45429995,3.234358809,16.00221368,96.1064146,5.694854641,55.02835979,0.607142857,0.630914174,39.51416947,1.480593099,51.41425042,0.044575015,0.987181535
TOX-2561,0,10.94710539,14.700685,14.54953615,0.346357304,114.06,6.023255071,28.73653824,3.222255297,17.00110284,50.10538136,5.685590035,10.30919334,0.548026806,0.774006015,18.19910121,1.747162746,46.37297273,0.056131276,0.972763684
TOX-62463,0,10.92369449,14.70120817,14.54818985,0.284377162,64.05,6.028338734,47.20087212,4.029034019,8.028996466,58.51921907,5.66317203,21.72475689,0.550561798,0.995378339,44.86622088,1.523565434,49.68377841,0.089394922,0.977879914
TOX-79654,0,11.03605867,14.70177585,14.56503832,0.322384009,99.07,6.023838766,32.19166915,3.319154931,8.023855598,54.84860986,5.75847314,15.28474565,0.514851485,0.996026452,25.93115606,1.666701146,46.00775482,0.127281639,0.977251046
TOX-13920,1,10.9518915,14.70146562,14.54453319,0.240963459,61.03,6.028126169,38.11619735,4.029859291,8.028771961,60.40509515,5.691572673,17.03264387,0.60041841,0.99493464,38.92126033,1.323335918,51.33716609,0.157075015,0.977930361
TOX-9136,0,10.31322577,15.5887303,14.55164532,0.351703528,13.04,5.03345515,16.64117181,3.059534585,16.00441118,43.1008227,5.733596188,22.19649141,0.61829653,0.653468563,24.35060758,1.612547487,53.03864108,0.0248452,0.957313018
TOX-12116,0,10.31977121,14.70215255,14.53964896,0.315371149,15.04,6.017540766,13.95672224,4.045136835,16.01312157,47.02921562,5.693497424,4.722094864,0.582677165,0.644229898,39.82768294,1.576855747,52.87996645,0.027777778,0.971458616
TOX-2639,0,10.95017743,14.70061514,13.64326226,0.341547012,19.06,6.023442045,23.46595959,3.265482001,17.00213916,39.69832241,5.691142841,6.578935684,0.522147651,0.772907975,24.12666029,1.692090944,50.28126776,0.020833333,0.972537627
TOX-29988,0,10.97187596,14.7022372,14.54569004,0.253955313,219.08,6.022382757,98.71608681,3.26266395,8.022925326,85.51047853,5.710686586,14.69972919,0.532650448,1.894348516,17.69618563,1.517961995,48.52508501,0.136930639,0.977781003
TOX-50990,1,10.94617767,14.70120761,14.54328162,0.229660617,277.04,6.028343643,40.70814687,4.033839845,8.029007169,80.62618612,5.685810481,4.899909731,0.604347826,1.887013433,55.56973877,1.345347528,52.49615443,0.361034837,0.97797401
TOX-45214,0,10.31321052,14.70178023,14.54442284,0.376551742,15.06,6.023233084,28.43250356,4.029814222,16.00480001,49.31317071,5.785414771,10.63357721,0.571072319,0.651361144,24.39154867,1.829281205,54.09617206,0.015625,0.977291016
TOX-68525,0,10.4531993,14.69707595,14.5569808,0.3530625,52.06,6.014506072,23.05703336,4.033317751,15.01055938,45.73478333,5.693189054,5.155712727,0.542857143,0.538871214,12.48718869,1.749140933,50.08979398,0.100708915,0.981920738
TOX-60007,0,10.95323186,14.7022261,14.54368881,0.25398501,88.07,6.022477701,58.37763327,3.234330577,8.022824471,80.54591249,5.69245385,24.06417273,0.540106952,0.9872569,49.48771522,1.494103152,49.41626394,0.048611111,0.977805545
TOX-54348,1,10.91330688,15.58658041,14.55438239,0.257233176,142.03,5.058142988,48.86213685,3.288376101,7.061510873,56.83614432,5.652908685,53.24569386,0.634482759,0.996964306,18.50026327,1.329876229,52.12136993,0.156862809,0.993917073
TOX-31206,1,10.94632945,15.58605502,14.55724053,0.280160766,43.03,5.042502677,19.04906738,3.229355727,7.068471527,44.65939024,5.685284947,47.67255755,0.609090909,0.994825204,31.04074445,1.361015676,50.51809048,0.052007111,0.992544622
TOX-41039,0,10.33797963,14.70177583,14.55692538,0.315046958,144.11,6.02566803,74.16965622,3.191015409,16.00200361,81.93154735,5.792062278,20.60153425,0.515789474,0.654904841,19.76538045,1.795906193,47.65192099,0.18980819,0.97249125
TOX-61691,0,10.95140011,14.70120878,14.54390235,0.248122693,119.04,6.028337397,42.2168936,4.033850404,8.02899737,65.45241383,5.69104326,11.94758171,0.579787234,0.996961685,50.28833612,1.385755938,51.2773623,0.147655774,0.977938211
TOX-72467,1,10.97198199,14.69977134,14.53783586,0.210894449,274.15,6.030053982,126.5222235,4.019058588,8.035520329,143.6909834,5.711674659,0.0,0.502043597,0.987171899,32.60702369,1.443675851,47.84560318,0.053966918,0.972358195
TOX-28495,0,10.93684007,14.70251645,14.54815519,0.298720307,94.04,6.021998482,48.51516634,3.250800284,8.022081133,50.34473251,5.675881445,9.883888252,0.566964286,1.894349486,6.066367068,1.519728462,50.15238675,0.133130187,0.978046983
TOX-14293,1,10.23554723,14.7021563,13.64598068,0.375997924,12.04,6.017523138,14.67356617,4.043776498,16.10675232,35.97641284,5.693497566,0.0,0.605095541,0.544113067,36.1061385,1.67673703,57.7572503,0.027777778,0.971411967
TOX-35833,1,10.94128672,14.69976938,14.54327376,0.231311273,88.06,6.030727084,55.79051984,3.275973194,8.031478474,83.14938327,5.680836223,4.899909731,0.55298913,0.987173463,63.74717669,1.38786764,49.77619956,0.099890275,0.97721095
TOX-72237,0,10.94386275,14.70816393,13.62320596,0.239801488,84.01,5.006135138,5.106527395,3.22796781,8.006084375,41.04806075,5.683529484,12.13273414,0.6545961,1.895271087,35.09544921,1.176679668,54.40194287,0.055555556,0.993938118
TOX-3511,1,10.33722787,14.70062253,14.54513214,0.286236522,219.08,6.028698225,56.35524464,3.241475783,16.00200497,84.61597435,5.697188861,10.21669833,0.562663185,0.660650205,37.25557254,1.654836298,50.9760361,0.131710245,0.97721169
TOX-8151,0,10.94920993,20.26845482,12.97587167,0.33385426,10.02,4.174622694,0.0,3.178594274,17.00212159,22.38271247,5.689112156,0.0,0.648464164,0.767108226,11.12690298,1.392147224,58.70311965,0.027777778,0.987195478
TOX-37666,0,11.05804839,14.70421981,14.54109414,0.275317272,159.14,6.013199291,129.4320762,3.195632433,8.022172237,76.71491494,5.795238676,0.0,0.433799785,1.979905003,6.420821623,1.658061877,42.54058461,0.103625076,0.987530796
